Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPAC343.15	tit1	viable	V	3.289	0.153	-0.0	1.313	10.809	25.711	24.398	7.91	1.21	27.205	0.962871	0.163	0.063171	-23.014	-22.775
SPAC343.16	lys2	viable	V	-0.577	-0.097	-0.0	0.364	3.001	7.138	6.773	2.196	-0.212	-8.988	0.034348	0.373	0.295041	-9.794	-9.556
SPAC343.17c	wdr70	condition-dependent	E	3.415	0.266	-0.0	0.782	6.442	15.324	14.541	4.714	1.256	40.22	0.957851	0.249	0.069465	-16.27	-16.031
SPAC343.18	rfp2	viable	V	-0.865	0.066	3.61	2.813	-2.953	-12.0	-14.813	-1.193	-0.318	-0.579	0.101806	0.3	0.313255	-13.258	-13.02
SPAC343.19	lsb6	viable	V	0.509	0.085	0.154	0.518	3.155	7.292	6.773	2.35	0.187	7.86	0.853566	0.093	0.128539	-31.948	-31.709
SPAC343.20	SPAC343.20	viable	V	-0.301	0.05	16.112	15.747	13.111	8.974	-6.773	13.916	-0.111	-3.806	-0.451301	0.274	0.424063	-14.693	-14.454
SPAC343.21	SPAC343.21	viable	Not_determined	2.02	-0.091	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	0.743	0.307	0.028623	0.146	0.275387	-24.822	-24.583
SPAC3A11.02	cps3	viable	V	3.36	0.481	15.091	15.518	18.605	23.449	7.931	17.663	1.236	4.121	0.821512	0.264	0.121421	-15.303	-15.065
SPAC3A11.03	efm3	viable	V	0.647	0.108	0.0	0.364	3.001	7.138	6.773	2.196	0.238	10.081	0.52272	0.27	0.240232	-14.962	-14.724
SPAC3A11.04	sei1	viable	V	1.173	0.197	-0.0	0.364	3.001	7.138	6.773	2.196	0.432	18.279	0.666694	0.235	0.176506	-17.14	-16.901
SPAC3A11.05c	kms1	viable	V	0.345	0.058	3.764	4.129	6.765	10.902	6.773	5.96	0.127	4.094	0.543359	0.184	0.20879	-21.054	-20.815
SPAC3A11.06	mvp1	viable	V	0.313	0.052	-0.0	0.364	3.001	7.138	6.773	2.196	0.115	4.881	0.184912	0.211	0.284971	-18.86	-18.622
SPAC3A11.07	nde1	viable	V	3.595	-0.344	-0.0	-0.638	-5.25	-12.486	-11.849	-3.842	1.322	0.259	0.062697	0.284	0.305793	-14.119	-13.88
SPAC3A11.08	cul4	condition-dependent	E	3.468	0.581	-0.0	0.364	3.001	7.138	6.773	2.196	1.276	54.022	0.981008	0.182	0.051241	-21.273	-21.034
SPAC3A11.09	sod22	viable	V	-0.588	-0.099	2.212	2.576	5.213	9.35	6.773	4.408	-0.216	-7.89	0.788089	0.165	0.17	-22.822	-22.584
SPAC3A11.10c	dpe1	viable	V	-0.736	-0.123	8.051	8.415	11.052	15.188	6.773	10.247	-0.271	-5.6	0.587002	0.284	0.211536	-14.147	-13.909
SPAC3A11.11c	SPAC3A11.11c	viable	V	-0.333	0.056	13.285	12.92	10.284	6.147	-6.773	11.089	-0.122	-3.273	0.439513	0.164	0.2634	-22.891	-22.653
SPAC3A11.13	pfd6	viable	V	2.65	0.199	3.275	4.089	9.978	19.218	15.128	8.18	0.975	22.746	0.992035	0.083	0.033698	-33.797	-33.559
SPAC3A11.14c	pkl1	viable	V	0.744	0.04	0.703	1.827	9.955	22.708	20.881	7.473	0.274	6.53	0.968521	0.043	0.065381	-44.264	-44.026
SPAC3A12.02	ceo2	inviable	E	3.254	0.476	2.3	2.717	5.735	10.471	7.754	4.814	1.197	41.73	0.998274	0.058	0.017364	-39.463	-39.224
SPAC3A12.03c	meu34	viable	V	-1.0	0.054	3.54	2.408	-5.781	-18.63	-21.038	-3.281	-0.368	-0.574	-0.862929	0.32	0.450415	-12.219	-11.98
SPAC3A12.04c	rpp1	inviable	E	1.585	0.111	-0.0	0.871	7.171	17.056	16.185	5.247	0.583	17.559	0.580243	0.457	0.204117	-6.543	-6.304
SPAC3A12.05c	taf2	inviable	E	2.648	0.39	-0.0	0.414	3.409	8.109	7.695	2.495	0.974	39.991	0.926363	0.275	0.088842	-14.637	-14.399
SPAC3A12.06c	SPAC3A12.06c	viable	V	0.637	0.029	-0.0	1.348	11.1	26.403	25.055	8.123	0.234	5.156	0.436768	0.134	0.225615	-26.103	-25.865
SPAC3A12.08	SPAC3A12.08	viable	V	-1.0	0.051	2.477	1.281	-7.378	-20.963	-22.244	-4.734	-0.368	-0.39	-0.165255	0.193	0.302968	-20.322	-20.083
SPAC3A12.09c	ure4	viable	V	0.326	0.015	-0.0	1.348	11.1	26.403	25.055	8.123	0.12	2.64	-0.049064	0.377	0.357064	-9.621	-9.382
SPAC3A12.10	rpl2001	viable	V	2.467	0.233	0.211	0.859	5.543	12.894	12.035	4.113	0.907	31.423	0.983349	0.12	0.047083	-27.947	-27.709
SPAC3A12.11c	cwf2	inviable	E	2.642	0.408	0.167	0.563	3.423	7.912	7.349	2.55	0.972	39.958	0.708616	0.681	0.198087	-0.156	0.082
SPAC3A12.12	atp11	viable	V	1.237	0.163	9.672	10.137	13.495	18.764	8.628	12.47	0.455	6.497	0.939554	0.116	0.08695	-28.528	-28.29
SPAC3A12.13c	tif310	viable	V	2.882	0.322	0.365	0.912	4.868	11.076	10.164	3.661	1.06	38.926	0.994969	0.079	0.028289	-34.548	-34.309
SPAC3A12.15	vps53	inviable	E	3.531	0.493	-0.0	0.437	3.599	8.56	8.123	2.634	1.299	52.552	0.922277	0.356	0.094049	-10.518	-10.28
SPAC3A12.17c	cys12	viable	V	-0.365	0.061	12.523	12.158	9.522	5.385	-6.773	10.327	-0.134	-3.317	0.146298	0.256	0.376933	-15.782	-15.543
SPAC3C7.01c	sac12	viable	V	-0.393	-0.018	0.0	1.311	10.797	25.683	24.371	7.901	-0.145	-3.257	0.675597	0.076	0.184353	-35.281	-35.043
SPAC3C7.02c	pil2	viable	V	-1.0	0.051	2.599	1.409	-7.195	-20.697	-22.106	-4.568	-0.368	-0.408	0.165602	0.151	0.256269	-24.227	-23.988
SPAC3C7.03c	rad55	viable	V	4.474	0.376	0.324	1.05	6.3	14.539	13.489	4.697	1.646	53.505	0.989974	0.163	0.036962	-23.035	-22.797
SPAC3C7.04	SPAC3C7.04	viable	V	1.519	0.157	7.667	8.258	12.533	19.241	10.983	11.228	0.559	9.388	0.760019	0.347	0.152002	-10.941	-10.703
SPAC3C7.05c	mug191	viable	V	1.507	0.088	4.95	5.996	13.562	25.434	19.438	11.252	0.555	8.871	0.669957	0.298	0.167474	-13.347	-13.109
SPAC3C7.06c	pit1	viable	V	1.783	0.139	9.298	10.078	15.724	24.583	14.505	14.0	0.656	6.84	0.790213	0.195	0.143379	-20.192	-19.954
SPAC3C7.07c	ate1	viable	V	-0.362	-0.061	0.752	1.117	3.753	7.89	6.773	2.948	-0.133	-5.376	0.518926	0.185	0.20049	-20.959	-20.721
SPAC3C7.08c	elf1	viable	V	3.895	0.397	0.973	1.573	5.907	12.707	11.135	4.583	1.433	48.519	0.993784	0.121	0.031623	-27.801	-27.563
SPAC3C7.09	set8	viable	V	-0.852	-0.054	-0.0	0.966	7.953	18.917	17.951	5.82	-0.314	-8.842	0.436474	0.226	0.234348	-17.818	-17.58
SPAC3C7.10	pex13	viable	V	0.433	0.065	-0.0	0.408	3.36	7.991	7.583	2.458	0.159	6.572	0.258755	0.204	0.314542	-19.448	-19.21
SPAC3C7.11c	cnx1	inviable	E	4.17	0.699	0.041	0.406	3.042	7.179	6.773	2.237	1.534	64.795	0.99243	0.145	0.033814	-24.942	-24.703
SPAC3C7.12	tip1	viable	V	0.902	0.151	3.952	4.316	6.953	11.09	6.773	6.148	0.332	10.527	0.694026	0.283	0.173135	-14.222	-13.984
SPAC3C7.13c	SPAC3C7.13c	viable	V	0.796	-0.13	-0.0	-0.374	-3.083	-7.333	-6.959	-2.256	0.293	0.034	-0.689532	0.285	0.419067	-14.063	-13.824
SPAC3C7.14c	obr1	viable	V	0.582	0.097	4.906	5.271	7.907	12.044	6.773	7.102	0.214	6.235	0.124002	0.576	0.323819	-2.815	-2.577
SPAC3F10.02c	trk1	viable	V	0.54	0.091	1.895	2.259	4.896	9.033	6.773	4.091	0.199	7.417	0.681688	0.151	0.185086	-24.205	-23.967
SPAC3F10.03	grs1	inviable	E	1.086	0.182	-0.0	0.364	3.001	7.138	6.773	2.196	0.4	16.92	0.461003	0.435	0.23069	-7.324	-7.086
SPAC3F10.04	gsa1	condition-dependent	V	0.089	0.007	0.0	0.777	6.397	15.216	14.439	4.681	0.033	1.053	0.132156	0.132	0.252631	-26.384	-26.146
SPAC3F10.05c	mug113	viable	V	0.62	0.104	-0.0	0.364	3.001	7.138	6.773	2.196	0.228	9.658	-0.369015	0.479	0.445057	-5.781	-5.543
SPAC3F10.06c	rit1	viable	V	1.394	0.176	-0.0	0.483	3.98	9.466	8.982	2.912	0.513	20.142	0.910834	0.153	0.104139	-24.017	-23.779
SPAC3F10.07c	erf4	viable	Not_determined	2.071	0.347	-0.0	0.364	3.001	7.138	6.773	2.196	0.762	32.262	0.559797	0.454	0.206137	-6.63	-6.392
SPAC3F10.08c	faf1	inviable	E	3.387	0.567	-0.0	0.364	3.001	7.138	6.773	2.196	1.246	52.764	0.87095	0.486	0.132981	-5.543	-5.305
SPAC3F10.09	his6	viable	V	-0.063	0.009	0.0	-0.411	-3.384	-8.05	-7.639	-2.477	-0.023	-0.003	-0.485033	0.226	0.414781	-17.821	-17.583
SPAC3F10.10c	map3	viable	V	-1.0	0.045	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	-0.368	-0.152	0.002713	0.517	0.272936	-4.54	-4.302
SPAC3F10.11c	abc2	viable	V	1.121	0.065	-0.0	1.054	8.674	20.632	19.579	6.348	0.413	10.964	0.694657	0.165	0.179729	-22.812	-22.574
SPAC3F10.12c	SPAC3F10.12c	viable	V	0.481	0.081	0.0	0.364	3.001	7.138	6.773	2.196	0.177	7.499	0.512315	0.173	0.234091	-22.072	-21.834
SPAC3F10.13	ucp6	viable	V	-0.388	0.065	7.944	7.579	4.943	0.806	-6.773	5.748	-0.143	-1.798	0.128477	0.48	0.256249	-5.754	-5.515
SPAC3F10.16c	SPAC3F10.16c	viable	V	2.699	0.452	-0.0	0.364	3.001	7.138	6.773	2.196	0.993	42.037	0.973905	0.167	0.061021	-22.594	-22.356
SPAC3F10.17	ltv1	viable	V	4.2	0.704	-0.0	0.364	3.001	7.138	6.773	2.196	1.545	65.426	0.983569	0.203	0.047367	-19.53	-19.292
SPAC3F10.18c	rpl4102	viable	V	0.535	0.078	-0.0	0.42	3.461	8.232	7.812	2.533	0.197	8.055	-0.163002	0.844	0.343424	3.295	3.534
SPAC3F10.19	spd2	viable	Not_determined	0.728	0.122	12.324	12.689	15.325	19.462	6.773	14.52	0.268	2.592	0.295554	0.363	0.32074	-10.21	-9.972
SPAC3G6.01	hrp3	viable	V	2.09	0.122	-0.0	1.047	8.623	20.511	19.463	6.31	0.769	20.517	0.973024	0.103	0.056235	-30.444	-30.206
SPAC3G6.02	dss1	condition-dependent	V	3.675	0.616	-0.0	0.364	3.001	7.138	6.773	2.196	1.352	57.241	0.957075	0.276	0.075508	-14.586	-14.347
SPAC3G6.03c	ifs1	viable	V	-0.313	-0.022	0.0	0.888	7.31	17.389	16.501	5.35	-0.115	-3.431	0.30624	0.179	0.258773	-21.566	-21.328
SPAC3G6.04	rnp24	viable	V	1.099	0.184	-0.0	0.364	3.001	7.138	6.773	2.196	0.404	17.114	0.421553	0.405	0.235047	-8.444	-8.206
SPAC3G6.05	SPAC3G6.05	viable	V	0.172	0.029	-0.0	0.364	3.001	7.138	6.773	2.196	0.063	2.673	-0.505301	0.093	0.378277	-31.928	-31.69
SPAC3G6.06c	rad2	viable	V	2.363	0.118	0.45	1.668	10.478	24.302	22.633	7.788	0.869	19.95	0.975318	0.108	0.054947	-29.59	-29.352
SPAC3G6.07	SPAC3G6.07	unknown	Not_determined	-1.0	0.058	2.255	1.202	-6.414	-18.364	-19.566	-4.089	-0.368	-0.354	0.072348	0.212	0.347679	-18.786	-18.548
SPAC3G6.09c	tps2	viable	V	0.284	0.013	0.0	1.348	11.1	26.403	25.055	8.123	0.105	2.3	-0.016012	0.163	0.29189	-23.036	-22.798
SPAC3G6.10c	vps51	inviable	E	3.533	0.286	-0.0	0.753	6.203	14.755	14.001	4.539	1.3	42.459	0.985498	0.149	0.044924	-24.426	-24.188
SPAC3G6.11	chl1	viable	V	0.508	0.085	-0.0	0.364	3.001	7.138	6.773	2.196	0.187	7.909	0.485328	0.178	0.222346	-21.627	-21.388
SPAC3G6.13c	rpl4101	viable	V	-0.014	0.002	0.0	-0.375	-3.089	-7.348	-6.973	-2.261	-0.005	-0.001	-0.030684	0.153	0.284689	-24.08	-23.841
SPAC3G9.01	nsk1	viable	V	0.906	0.152	13.518	13.882	16.519	20.656	6.773	15.714	0.333	2.311	0.898295	0.089	0.100614	-32.734	-32.496
SPAC3G9.02	oar2	viable	V	4.48	0.751	3.183	3.548	6.184	10.321	6.773	5.379	1.648	55.726	0.977313	0.299	0.060409	-13.296	-13.058
SPAC3G9.03	rpl2301	viable	V	3.442	0.16	0.577	1.89	11.387	26.29	24.4	8.488	1.266	27.051	0.952908	0.201	0.068367	-19.699	-19.46
SPAC3G9.04	ssu72	viable	V	2.26	0.176	9.272	10.054	15.711	24.588	14.534	13.984	0.831	8.698	0.960098	0.128	0.065412	-26.89	-26.652
SPAC3G9.05	spa2	viable	V	0.827	0.104	1.472	1.958	5.475	10.993	9.035	4.401	0.304	10.759	0.974062	0.055	0.064576	-40.364	-40.126
SPAC3G9.06	frs2	inviable	E	-0.86	-0.144	-0.0	0.364	3.001	7.138	6.773	2.196	-0.316	-13.398	-0.474301	0.616	0.443693	-1.745	-1.506
SPAC3G9.07c	hos2	viable	V	0.767	-0.129	4.325	3.961	1.325	-2.812	-6.773	2.129	0.282	1.244	0.215269	0.429	0.280824	-7.537	-7.299
SPAC3G9.08	png1	condition-dependent	V	2.197	0.188	-0.0	0.715	5.883	13.994	13.279	4.305	0.808	27.126	0.71621	0.419	0.187896	-7.925	-7.687
SPAC3G9.09c	tif211	inviable	E	1.883	0.316	-0.0	0.364	3.001	7.138	6.773	2.196	0.693	29.34	0.956436	0.145	0.081569	-24.848	-24.61
SPAC3G9.11c	pdc201	viable	V	0.975	0.134	-0.0	0.444	3.655	8.693	8.249	2.674	0.359	14.453	0.869925	0.13	0.123367	-26.64	-26.402
SPAC3G9.12	peg1	inviable	E	2.602	0.223	0.101	0.812	5.956	14.029	13.217	4.386	0.957	31.971	0.988083	0.104	0.038966	-30.16	-29.921
SPAC3G9.13c	msw1	inviable	E	3.062	0.513	-0.0	0.364	3.001	7.138	6.773	2.196	1.126	47.692	0.974604	0.186	0.061262	-20.945	-20.706
SPAC3G9.16c	bet5	inviable	E	2.01	0.337	-0.0	0.364	3.001	7.138	6.773	2.196	0.739	31.308	0.912053	0.243	0.117242	-16.64	-16.402
SPAC3G9.17	ppt2	viable	Not_determined	3.411	0.571	2.931	3.296	5.932	10.069	6.773	5.127	1.255	43.289	0.991554	0.141	0.040023	-25.308	-25.069
SPAC3H1.02c	sdd3	viable	V	0.062	-0.004	-0.0	-1.036	-8.527	-20.282	-19.246	-6.24	0.023	0.007	-0.053729	0.1	0.276589	-30.821	-30.583
SPAC3H1.03	mug151	viable	V	-0.254	0.042	0.0	-0.367	-3.024	-7.193	-6.825	-2.213	-0.093	-0.011	-0.055769	0.063	0.343492	-38.357	-38.119
SPAC3H1.04c	mdm31	viable	V	2.282	0.156	7.418	8.313	14.789	24.951	16.638	12.812	0.84	10.771	0.980116	0.085	0.049552	-33.408	-33.169
SPAC3H1.05	ste24	viable	V	0.717	0.12	-0.0	0.364	3.001	7.138	6.773	2.196	0.264	11.164	0.54204	0.234	0.219395	-17.263	-17.024
SPAC3H1.06c	SPAC3H1.06c	viable	V	1.868	0.313	16.112	16.476	19.113	23.249	6.773	18.308	0.687	1.524	0.595531	0.244	0.190727	-16.561	-16.323
SPAC3H1.07	aru1	viable	V	1.232	0.118	-0.0	0.639	5.259	12.509	11.87	3.848	0.453	16.034	0.852601	0.158	0.120639	-23.507	-23.268
SPAC3H1.08c	SPAC3H1.08c	viable	V	1.517	-0.085	0.0	-1.085	-8.932	-21.246	-20.161	-6.536	0.558	0.186	-0.492491	0.325	0.397254	-12.005	-11.766
SPAC3H1.09c	avt3	viable	V	1.139	0.072	2.055	3.022	10.019	20.998	17.975	7.883	0.419	9.83	0.873087	0.145	0.12712	-24.948	-24.709
SPAC3H1.10	pcs2	viable	V	-1.0	0.045	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	-0.368	-0.152	-0.767288	0.229	0.38163	-17.586	-17.348
SPAC3H1.11	hsr1	viable	V	1.983	0.332	-0.0	0.364	3.001	7.138	6.773	2.196	0.729	30.885	0.817895	0.322	0.147041	-12.152	-11.914
SPAC3H1.12c	snt2	viable	V	1.07	0.082	-0.0	0.8	6.583	15.658	14.859	4.817	0.394	12.456	0.906548	0.118	0.107186	-28.133	-27.895
SPAC3H1.13	ppk13	viable	V	-1.0	0.045	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	-0.368	-0.152	-0.234505	0.122	0.37139	-27.635	-27.397
SPAC3H1.14	gid4	viable	V	-1.0	0.168	2.321	1.956	-0.68	-4.817	-6.773	0.125	-0.368	-0.529	-0.178227	0.469	0.327193	-6.108	-5.869
SPAC3H5.04	aar2	viable	V	0.616	0.054	-0.0	0.699	5.758	13.697	12.997	4.214	0.227	7.686	0.048103	0.925	0.249915	4.747	4.986
SPAC3H5.06c	pol1	inviable	E	3.286	0.55	3.079	3.444	6.08	10.217	6.773	5.275	1.209	41.215	0.905693	0.442	0.126337	-7.057	-6.818
SPAC3H5.07	rpl702	viable	V	3.733	0.197	-0.0	1.16	9.547	22.709	21.55	6.987	1.373	34.024	0.933868	0.282	0.081634	-14.232	-13.994
SPAC3H5.08c	wdr44	viable	V	-0.506	-0.085	1.813	2.178	4.814	8.951	6.773	4.009	-0.186	-6.979	0.659752	0.2	0.211903	-19.731	-19.493
SPAC3H5.09c	hob2	viable	V	-0.598	-0.097	0.0	0.377	3.1	7.373	6.997	2.269	-0.22	-9.24	0.983714	0.029	0.047745	-50.396	-50.158
SPAC3H5.11	SPAC3H5.11	inviable	E	2.915	0.488	-0.0	0.364	3.001	7.138	6.773	2.196	1.072	45.409	0.936195	0.278	0.101352	-14.476	-14.237
SPAC3H5.13	new4	unknown	Not_determined	2.298	0.385	-0.0	0.364	3.001	7.138	6.773	2.196	0.845	35.797	0.673509	0.488	0.230096	-5.463	-5.225
SPAC3H8.02	csr102	viable	V	2.238	0.375	-0.0	0.364	3.001	7.138	6.773	2.196	0.823	34.857	0.603008	0.439	0.194484	-7.16	-6.921
SPAC3H8.03	img2	viable	V	1.772	0.137	-0.0	0.792	6.524	15.518	14.726	4.774	0.652	20.733	0.604138	0.484	0.193796	-5.607	-5.369
SPAC3H8.04	SPAC3H8.04	viable	V	-0.008	0.001	0.001	-0.395	-3.259	-7.754	-7.359	-2.385	-0.003	-0.0	-0.114687	0.233	0.297034	-17.275	-17.037
SPAC3H8.05c	mms1	viable	V	3.574	0.315	0.018	0.71	5.723	13.589	12.879	4.193	1.315	44.743	0.98745	0.148	0.040513	-24.552	-24.313
SPAC3H8.06	aur1	inviable	E	2.607	0.437	-0.0	0.364	3.001	7.138	6.773	2.196	0.959	40.615	0.936482	0.238	0.088329	-16.988	-16.75
SPAC3H8.07c	pfd3	viable	V	3.688	0.206	0.847	1.939	9.842	22.242	20.303	7.429	1.357	32.642	0.89436	0.387	0.110799	-9.175	-8.936
SPAC3H8.08c	SPAC3H8.08c	viable	V	0.435	0.073	5.226	5.591	8.227	12.364	6.773	7.422	0.16	4.527	0.315509	0.264	0.291183	-15.285	-15.047
SPAC3H8.09c	nab3	viable	V	0.247	0.028	0.0	0.539	4.438	10.555	10.016	3.248	0.091	3.444	0.861066	0.046	0.143684	-43.173	-42.935
SPAC3H8.10	spo20	condition-dependent	V	5.272	0.883	-0.0	0.364	3.001	7.138	6.773	2.196	1.939	82.117	0.969763	0.339	0.062972	-11.285	-11.047
SPAC458.02c	SPAC458.02c	viable	V	0.779	0.116	-0.0	0.41	3.373	8.023	7.614	2.468	0.287	11.8	0.919553	0.085	0.09729	-33.491	-33.253
SPAC458.03	tel2	inviable	E	2.32	0.389	-0.0	0.364	3.001	7.138	6.773	2.196	0.853	36.135	0.778499	0.362	0.144984	-10.237	-9.999
SPAC458.04c	dli1	viable	V	-1.0	0.054	3.59	2.461	-5.706	-18.521	-20.982	-3.213	-0.368	-0.584	0.276927	0.167	0.291496	-22.606	-22.367
SPAC458.05	pik3	viable	V	3.078	0.516	-0.0	0.364	3.001	7.138	6.773	2.196	1.132	47.947	0.936138	0.284	0.090782	-14.122	-13.884
SPAC458.06	atg1803	viable	V	-0.707	-0.119	-0.0	0.364	3.001	7.138	6.773	2.196	-0.26	-11.02	0.945527	0.061	0.08598	-38.761	-38.522
SPAC4A8.02c	SPAC4A8.02c	viable	V	0.207	0.035	-0.0	0.364	3.001	7.138	6.773	2.196	0.076	3.224	-0.207531	0.367	0.350574	-10.051	-9.813
SPAC4A8.03c	ptc4	condition-dependent	V	1.094	0.173	2.891	3.277	6.065	10.441	7.164	5.214	0.403	13.714	0.947854	0.123	0.091695	-27.57	-27.332
SPAC4A8.04	isp6	viable	V	1.265	0.212	-0.0	0.364	3.001	7.138	6.773	2.196	0.465	19.707	0.802456	0.208	0.14076	-19.088	-18.849
SPAC4A8.05c	myp2	condition-dependent	V	1.138	0.1	-0.0	0.695	5.72	13.605	12.91	4.186	0.419	14.249	0.978743	0.06	0.052105	-39.05	-38.811
SPAC4A8.06c	SPAC4A8.06c	viable	V	-0.513	-0.086	-0.0	0.364	3.001	7.138	6.773	2.196	-0.189	-7.998	0.774405	0.086	0.148504	-33.341	-33.102
SPAC4A8.07c	lcb4	viable	V	-1.0	0.139	0.0	-0.44	-3.626	-8.625	-8.185	-2.654	-0.368	-0.05	0.015804	0.157	0.32101	-23.594	-23.356
SPAC4A8.08c	vrs2	inviable	E	2.618	0.439	0.179	0.544	3.18	7.317	6.773	2.375	0.963	40.343	0.990439	0.104	0.038687	-30.174	-29.935
SPAC4A8.09c	cwf21	viable	V	0.771	0.063	-0.0	0.744	6.13	14.58	13.836	4.486	0.284	9.325	0.707758	0.128	0.179654	-26.947	-26.709
SPAC4A8.10	rog1	viable	V	1.339	0.061	0.116	1.457	11.158	26.381	24.923	8.196	0.492	10.775	0.77334	0.201	0.148013	-19.683	-19.445
SPAC4A8.12c	sds22	inviable	E	3.177	0.532	-0.0	0.364	3.001	7.138	6.773	2.196	1.169	49.492	0.928122	0.301	0.095274	-13.222	-12.984
SPAC4A8.14	SPAC4A8.14	viable	V	0.078	-0.009	0.0	-0.514	-4.234	-10.07	-9.556	-3.098	0.029	0.005	-1.098933	0.085	0.483797	-33.414	-33.175
SPAC4A8.16c	tif303	inviable	E	3.608	0.171	0.919	2.211	11.557	26.223	24.012	8.704	1.327	27.835	0.960234	0.196	0.066198	-20.068	-19.829
SPAC4C5.01	pud1	viable	V	-1.0	0.045	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	-0.368	-0.152	-2.172368	0.285	0.580219	-14.058	-13.82
SPAC4C5.02c	ryh1	condition-dependent	V	2.456	0.305	-0.0	0.492	4.05	9.633	9.141	2.964	0.903	35.275	0.680113	0.492	0.208375	-5.363	-5.125
SPAC4C5.03	SPAC4C5.03	viable	V	1.785	0.169	-0.0	0.645	5.307	12.623	11.978	3.883	0.657	23.133	0.951564	0.14	0.078425	-25.477	-25.239
SPAC4C5.04	rad31	viable	V	4.008	0.658	0.055	0.427	3.117	7.339	6.912	2.296	1.475	61.945	0.992363	0.138	0.033392	-25.699	-25.46
SPAC4D7.01c	sec71	viable	V	-0.046	-0.007	0.0	0.374	3.076	7.315	6.942	2.251	-0.017	-0.707	0.10897	0.094	0.259518	-31.841	-31.602
SPAC4D7.02c	pgc1	viable	V	0.104	0.017	0.0	0.364	3.001	7.138	6.773	2.196	0.038	1.626	0.078269	0.21	0.326193	-18.99	-18.752
SPAC4D7.03	pop2	viable	V	0.703	0.118	-0.0	0.364	3.001	7.138	6.773	2.196	0.259	10.955	0.575934	0.194	0.179514	-20.234	-19.996
SPAC4D7.04c	rer2	inviable	E	0.274	0.046	-0.0	0.364	3.001	7.138	6.773	2.196	0.101	4.269	-0.521609	0.249	0.501889	-16.217	-15.978
SPAC4D7.06c	met8	viable	V	0.374	-0.063	8.248	7.884	5.247	1.11	-6.773	6.052	0.138	1.843	0.195904	0.383	0.293534	-9.365	-9.127
SPAC4D7.07c	csi2	viable	V	0.673	0.03	0.0	1.348	11.1	26.403	25.055	8.123	0.247	5.445	0.435056	0.219	0.268437	-18.335	-18.097
SPAC4D7.08c	ade4	viable	Not_determined	-1.0	-0.168	-0.0	0.364	3.001	7.138	6.773	2.196	-0.368	-15.577	0.730351	0.18	0.159313	-21.435	-21.196
SPAC4D7.09	tif223	inviable	E	3.87	0.293	-0.0	0.807	6.648	15.813	15.006	4.865	1.424	44.798	0.971717	0.224	0.060227	-17.913	-17.675
SPAC4D7.10c	spt20	viable	V	1.486	0.103	-0.0	0.88	7.248	17.24	16.36	5.304	0.547	16.354	0.768267	0.26	0.186373	-15.542	-15.304
SPAC4D7.11	dsc4	viable	V	-0.96	-0.161	-0.0	0.364	3.001	7.138	6.773	2.196	-0.353	-14.954	0.66406	0.197	0.186991	-19.955	-19.717
SPAC4D7.13	prp40	inviable	E	2.737	0.333	0.609	1.11	4.735	10.423	9.313	3.628	1.007	37.504	0.961638	0.221	0.077533	-18.161	-17.923
SPAC4D7.15	gem6	unknown	Not_determined	1.741	0.292	-0.0	0.364	3.001	7.138	6.773	2.196	0.641	27.124	0.553737	0.476	0.195268	-5.862	-5.624
SPAC4F10.02	ape4	viable	V	2.235	-0.104	0.001	-1.31	-10.791	-25.669	-24.359	-7.897	0.822	0.331	0.127685	0.176	0.276659	-21.826	-21.587
SPAC4F10.03c	trm7	inviable	E	3.448	0.578	-0.0	0.364	3.001	7.138	6.773	2.196	1.269	53.718	0.950755	0.29	0.077566	-13.831	-13.592
SPAC4F10.04	ypa1	viable	V	2.976	0.324	-0.0	0.561	4.618	10.984	10.423	3.379	1.095	40.829	0.910469	0.312	0.094794	-12.657	-12.419
SPAC4F10.05c	lip2	viable	V	3.241	0.543	1.996	2.36	4.997	9.134	6.773	4.192	1.192	44.157	0.997884	0.066	0.01965	-37.374	-37.136
SPAC4F10.06	bud22	viable	V	3.994	0.669	-0.0	0.364	3.001	7.138	6.773	2.196	1.469	62.22	0.981829	0.202	0.04881	-19.594	-19.355
SPAC4F10.07c	atg13	viable	V	-0.473	-0.044	-0.0	0.661	5.445	12.951	12.29	3.985	-0.174	-6.063	0.914078	0.053	0.099937	-40.919	-40.681
SPAC4F10.08	mug126	viable	V	-1.0	0.048	1.244	-0.028	-9.231	-23.672	-23.643	-6.421	-0.368	-0.245	-3.233482	0.145	0.592548	-24.943	-24.704
SPAC4F10.11	spn1	viable	V	0.953	0.152	-0.0	0.383	3.153	7.499	7.117	2.307	0.351	14.674	0.879586	0.12	0.107534	-27.923	-27.685
SPAC4F10.12	fta1	inviable	E	2.571	0.13	-0.0	1.204	9.916	23.587	22.383	7.257	0.946	22.77	0.755554	0.407	0.175866	-8.385	-8.147
SPAC4F10.13c	mpd2	viable	V	1.952	0.135	-0.0	0.884	7.278	17.312	16.428	5.326	0.718	21.427	0.975875	0.102	0.055802	-30.506	-30.268
